epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202133,2021-08-17,426,SC,Flor do Sertão,4205357,city,186,11779.60735,0,0,0,0.0,1579,True,False
202133,2021-08-17,524,SC,Florianópolis,4205407,city,79515,15627.14956,47,1030,1,0.013,508826,True,False
202133,2021-08-17,408,SC,Formosa do Sul,4205431,city,413,16553.10621,5,7,0,0.0169,2495,True,False
202133,2021-08-17,497,SC,Forquilhinha,4205456,city,6468,23769.79898,4,62,0,0.0096,27211,True,False
202133,2021-08-17,477,SC,Fraiburgo,4205506,city,4936,13492.23704,6,115,-1,0.0233,36584,True,False
202133,2021-08-17,410,SC,Frei Rogério,4205555,city,350,17766.49746,0,8,0,0.0229,1970,True,False
202133,2021-08-17,443,SC,Galvão,4205605,city,453,16230.74167,0,9,0,0.0199,2791,True,False
202133,2021-08-17,496,SC,Garopaba,4205704,city,3410,14462.02129,2,44,1,0.0129,23579,True,False
202133,2021-08-17,475,SC,Garuva,4205803,city,2104,11382.81757,15,32,0,0.0152,18484,True,False
202133,2021-08-17,513,SC,Gaspar,4205902,city,8542,12066.16473,5,178,0,0.0208,70793,True,False
202133,2021-08-17,502,SC,Governador Celso Ramos,4206009,city,2725,18656.71642,2,27,0,0.0099,14606,True,False
202133,2021-08-17,471,SC,Grão Pará,4206108,city,1372,20803.63912,1,12,1,0.0087,6595,True,False
202133,2021-08-17,515,SC,Gravatal,4206207,city,2160,18657.68334,2,49,0,0.0227,11577,True,False
202133,2021-08-17,497,SC,Guabiruba,4206306,city,3833,15720.61357,18,47,0,0.0123,24382,True,False
202133,2021-08-17,445,SC,Guaraciaba,4206405,city,1981,19758.62757,0,27,0,0.0136,10026,True,False
202133,2021-08-17,496,SC,Guaramirim,4206504,city,6654,14529.33598,13,90,0,0.0135,45797,True,False
202133,2021-08-17,427,SC,Guarujá do Sul,4206603,city,554,10699.11163,0,11,0,0.0199,5178,True,False
202133,2021-08-17,470,SC,Guatambú,4206652,city,895,19050.65986,19,17,0,0.019,4698,True,False
202133,2021-08-17,487,SC,Herval d'Oeste,4206702,city,4520,19899.62138,3,65,0,0.0144,22714,True,False
202133,2021-08-17,410,SC,Ibiam,4206751,city,258,13203.68475,0,4,0,0.0155,1954,True,False
202133,2021-08-17,475,SC,Ibicaré,4206801,city,523,16456.89113,1,8,0,0.0153,3178,True,False
202133,2021-08-17,478,SC,Ibirama,4206900,city,1752,9174.69627,2,34,0,0.0194,19096,True,False
202133,2021-08-17,513,SC,Içara,4207007,city,7466,13041.73144,6,131,0,0.0175,57247,True,False
202133,2021-08-17,488,SC,Ilhota,4207106,city,1890,13162.4765,0,37,1,0.0196,14359,True,False
202133,2021-08-17,428,SC,Imaruí,4207205,city,1054,10595.09449,2,21,0,0.0199,9948,True,False
202133,2021-08-17,516,SC,Imbituba,4207304,city,6901,15238.70512,7,108,0,0.0156,45286,True,False
202133,2021-08-17,456,SC,Imbuia,4207403,city,627,10046.46691,1,9,0,0.0144,6241,True,False
202133,2021-08-17,511,SC,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202133,2021-08-17,507,SC,Indaial,4207502,city,10462,14755.99436,8,129,1,0.0123,70900,True,False
202133,2021-08-17,417,SC,Iomerê,4207577,city,325,10972.316,2,10,0,0.0308,2962,True,False
202133,2021-08-17,470,SC,Ipira,4207601,city,454,10304.13073,0,7,0,0.0154,4406,True,False
202133,2021-08-17,434,SC,Iporã do Oeste,4207650,city,832,9198.45218,1,13,0,0.0156,9045,True,False
202133,2021-08-17,458,SC,Ipuaçu,4207684,city,1040,13722.12693,0,13,0,0.0125,7579,True,False
202133,2021-08-17,492,SC,Ipumirim,4207700,city,853,11194.22572,0,9,0,0.0106,7620,True,False
202133,2021-08-17,428,SC,Iraceminha,4207759,city,529,13433.21483,1,4,0,0.0076,3938,True,False
202133,2021-08-17,485,SC,Irani,4207809,city,1679,15993.52258,0,20,0,0.0119,10498,True,False
202133,2021-08-17,502,SC,Irati,4207858,city,311,16291.25196,0,8,0,0.0257,1909,True,False
202133,2021-08-17,406,SC,Irineópolis,4207908,city,781,6918.23899,0,14,0,0.0179,11289,True,False
202133,2021-08-17,479,SC,Itá,4208005,city,1087,17735.3565,0,22,0,0.0202,6129,True,False
202133,2021-08-17,488,SC,Itaiópolis,4208104,city,2794,12828.28283,0,54,0,0.0193,21780,True,False
202133,2021-08-17,515,SC,Itajaí,4208203,city,38115,17083.34827,119,738,3,0.0194,223112,True,False
202133,2021-08-17,510,SC,Itapema,4208302,city,12400,18414.56533,33,246,0,0.0198,67338,True,False
202133,2021-08-17,501,SC,Itapiranga,4208401,city,2321,13647.32169,1,17,0,0.0073,17007,True,False
202133,2021-08-17,453,SC,Itapoá,4208450,city,3468,16376.25726,7,68,0,0.0196,21177,True,False
202133,2021-08-17,493,SC,Ituporanga,4208500,city,3762,14837.3102,27,65,0,0.0173,25355,True,False
202133,2021-08-17,482,SC,Jaborá,4208609,city,959,24476.77386,0,11,0,0.0115,3918,True,False
202133,2021-08-17,463,SC,Jacinto Machado,4208708,city,1440,13878.18042,1,35,0,0.0243,10376,True,False
202133,2021-08-17,515,SC,Jaguaruna,4208807,city,3426,16886.82965,5,60,0,0.0175,20288,True,False
202133,2021-08-17,516,SC,Jaraguá do Sul,4208906,city,32800,18104.24291,45,412,3,0.0126,181173,True,False
202133,2021-08-17,439,SC,Jardinópolis,4208955,city,389,25161.70763,11,5,0,0.0129,1546,True,False
202133,2021-08-17,503,SC,Joaçaba,4209003,city,6776,22286.54124,7,72,0,0.0106,30404,True,False
202133,2021-08-17,523,SC,Joinville,4209102,city,106238,17775.71789,336,1726,8,0.0162,597658,True,False
202133,2021-08-17,447,SC,José Boiteux,4209151,city,680,13580.98662,3,9,0,0.0132,5007,True,False
202133,2021-08-17,452,SC,Jupiá,4209177,city,309,14770.55449,2,6,0,0.0194,2092,True,False
202133,2021-08-17,421,SC,Lacerdópolis,4209201,city,478,21272.80819,0,4,0,0.0084,2247,True,False
202133,2021-08-17,514,SC,Lages,4209300,city,27743,17631.50703,17,523,0,0.0189,157349,True,False
202133,2021-08-17,512,SC,Laguna,4209409,city,5607,12156.88825,2,149,0,0.0266,46122,True,False
202133,2021-08-17,450,SC,Lajeado Grande,4209458,city,243,17136.81241,0,5,0,0.0206,1418,True,False
202133,2021-08-17,447,SC,Laurentino,4209508,city,1202,17018.26419,6,11,0,0.0092,7063,True,False
202133,2021-08-17,475,SC,Lauro Müller,4209607,city,2569,16776.59505,0,58,0,0.0226,15313,True,False
202133,2021-08-17,427,SC,Lebon Régis,4209706,city,1162,9591.4156,0,57,0,0.0491,12115,True,False
202133,2021-08-17,401,SC,Leoberto Leal,4209805,city,334,11133.33333,0,2,0,0.006,3000,True,False
202133,2021-08-17,489,SC,Lindóia do Sul,4209854,city,944,20765.50814,0,11,0,0.0117,4546,True,False
202133,2021-08-17,449,SC,Lontras,4209904,city,1226,9955.33902,5,21,0,0.0171,12315,True,False
202133,2021-08-17,465,SC,Luiz Alves,4210001,city,2231,17021.43893,3,12,0,0.0054,13107,True,False
202133,2021-08-17,460,SC,Luzerna,4210035,city,1088,19141.44968,1,16,0,0.0147,5684,True,False
202133,2021-08-17,396,SC,Macieira,4210050,city,167,9456.39864,2,6,0,0.0359,1766,True,False
202133,2021-08-17,502,SC,Mafra,4210100,city,5479,9686.88672,2,124,0,0.0226,56561,True,False
202133,2021-08-17,425,SC,Major Gercino,4210209,city,340,9843.65953,0,6,0,0.0176,3454,True,False
202133,2021-08-17,427,SC,Major Vieira,4210308,city,575,7050.02452,3,5,0,0.0087,8156,True,False
202133,2021-08-17,477,SC,Maracajá,4210407,city,1232,16698.29222,0,20,0,0.0162,7378,True,False
202133,2021-08-17,464,SC,Maravilha,4210506,city,5130,19643.13065,7,68,0,0.0133,26116,True,False
202133,2021-08-17,452,SC,Marema,4210555,city,244,13942.85714,0,13,0,0.0533,1750,True,False
202133,2021-08-17,496,SC,Massaranduba,4210605,city,2733,15959.12409,6,21,0,0.0077,17125,True,False
202133,2021-08-17,386,SC,Matos Costa,4210704,city,176,7096.77419,0,3,0,0.017,2480,True,False
202133,2021-08-17,488,SC,Meleiro,4210803,city,1276,18225.96772,0,25,0,0.0196,7001,True,False
202133,2021-08-17,438,SC,Mirim Doce,4210852,city,311,13622.42663,0,4,0,0.0129,2283,True,False
202133,2021-08-17,441,SC,Modelo,4210902,city,439,10407.7762,1,11,0,0.0251,4218,True,False
202133,2021-08-17,462,SC,Mondaí,4211009,city,1111,9344.77248,0,11,0,0.0099,11889,True,False
202133,2021-08-17,452,SC,Monte Carlo,4211058,city,1354,13668.48375,6,42,0,0.031,9906,True,False
202133,2021-08-17,454,SC,Monte Castelo,4211108,city,951,11500.78607,0,22,0,0.0231,8269,True,False
202133,2021-08-17,502,SC,Morro da Fumaça,4211207,city,3592,20014.4871,0,42,0,0.0117,17947,True,False
202133,2021-08-17,462,SC,Morro Grande,4211256,city,561,19425.20776,0,6,0,0.0107,2888,True,False
202133,2021-08-17,516,SC,Navegantes,4211306,city,10530,12591.77768,17,197,3,0.0187,83626,True,False
202133,2021-08-17,473,SC,Nova Erechim,4211405,city,691,13570.30636,1,9,0,0.013,5092,True,False
202133,2021-08-17,456,SC,Nova Itaberaba,4211454,city,449,10371.91037,0,3,0,0.0067,4329,True,False
202133,2021-08-17,495,SC,Nova Trento,4211504,city,2068,13989.98782,4,16,0,0.0077,14782,True,False
202133,2021-08-17,489,SC,Nova Veneza,4211603,city,2981,19430.32199,0,34,0,0.0114,15342,True,False
202133,2021-08-17,394,SC,Novo Horizonte,4211652,city,242,10066.55574,1,0,0,0.0,2404,True,False
202133,2021-08-17,496,SC,Orleans,4211702,city,5369,23304.97439,6,85,0,0.0158,23038,True,False
202133,2021-08-17,446,SC,Otacílio Costa,4211751,city,3770,19868.24769,5,64,0,0.017,18975,True,False
202133,2021-08-17,473,SC,Ouro,4211801,city,1622,22304.73047,0,19,0,0.0117,7272,True,False
202133,2021-08-17,427,SC,Ouro Verde,4211850,city,357,16175.80426,0,12,0,0.0336,2207,True,False
202133,2021-08-17,472,SC,Paial,4211876,city,205,13907.73406,0,5,0,0.0244,1474,True,False
202133,2021-08-17,417,SC,Painel,4211892,city,180,7640.06791,0,6,0,0.0333,2356,True,False
202133,2021-08-17,502,SC,Palhoça,4211900,city,28638,16339.17568,19,339,0,0.0118,175272,True,False
202133,2021-08-17,486,SC,Palma Sola,4212007,city,1017,13795.44221,2,17,0,0.0167,7372,True,False
202133,2021-08-17,453,SC,Palmeira,4212056,city,343,12943.39623,3,5,0,0.0146,2650,True,False
202133,2021-08-17,477,SC,Palmitos,4212106,city,2116,13096.49069,15,54,0,0.0255,16157,True,False
202133,2021-08-17,508,SC,Papanduva,4212205,city,1725,8881.68057,1,45,0,0.0261,19422,True,False
202133,2021-08-17,440,SC,Paraíso,4212239,city,129,3839.28571,0,7,0,0.0543,3360,True,False
202133,2021-08-17,471,SC,Passo de Torres,4212254,city,1312,14500.44209,1,26,0,0.0198,9048,True,False
202133,2021-08-17,445,SC,Passos Maia,4212270,city,340,8274.51935,0,13,0,0.0382,4109,True,False
202133,2021-08-17,503,SC,Paulo Lopes,4212304,city,1291,17056.41432,1,15,0,0.0116,7569,True,False
202133,2021-08-17,501,SC,Pedras Grandes,4212403,city,782,19782.44371,0,22,0,0.0281,3953,True,False
202133,2021-08-17,488,SC,Penha,4212502,city,5852,17582.02139,16,97,1,0.0166,33284,True,False
202133,2021-08-17,480,SC,Peritiba,4212601,city,451,16340.57971,0,4,0,0.0089,2760,True,False
202133,2021-08-17,506,SC,Pescaria Brava,4212650,city,2138,21045.37848,19,26,0,0.0122,10159,True,False
202133,2021-08-17,457,SC,Petrolândia,4212700,city,833,14106.68925,1,27,0,0.0324,5905,True,False
202133,2021-08-17,471,SC,Pinhalzinho,4212908,city,3509,16941.86945,5,35,0,0.01,20712,True,False
202133,2021-08-17,447,SC,Pinheiro Preto,4213005,city,545,15155.72859,0,9,0,0.0165,3596,True,False
202133,2021-08-17,473,SC,Piratuba,4213104,city,591,15781.04139,2,11,0,0.0186,3745,True,False
202133,2021-08-17,472,SC,Planalto Alegre,4213153,city,289,10006.92521,0,9,0,0.0311,2888,True,False
202133,2021-08-17,516,SC,Pomerode,4213203,city,5570,16377.53602,2,68,0,0.0122,34010,True,False
202133,2021-08-17,428,SC,Ponte Alta,4213302,city,585,12580.64516,0,15,0,0.0256,4650,True,False
202133,2021-08-17,428,SC,Ponte Alta do Norte,4213351,city,322,9415.20468,0,8,0,0.0248,3420,True,False
202133,2021-08-17,479,SC,Ponte Serrada,4213401,city,1348,11586.72855,1,48,0,0.0356,11634,True,False
202133,2021-08-17,513,SC,Porto Belo,4213500,city,2784,12693.78078,10,53,0,0.019,21932,True,False
202133,2021-08-17,471,SC,Porto União,4213609,city,4428,12458.14928,3,84,0,0.019,35543,True,False
202133,2021-08-17,489,SC,Pouso Redondo,4213708,city,1814,10241.64408,2,39,0,0.0215,17712,True,False
202133,2021-08-17,465,SC,Praia Grande,4213807,city,1128,15426.69584,0,17,0,0.0151,7312,True,False
202133,2021-08-17,480,SC,Presidente Castello Branco,4213906,city,481,31092.43697,0,4,0,0.0083,1547,True,False
202133,2021-08-17,447,SC,Presidente Getúlio,4214003,city,1868,10538.19249,8,37,0,0.0198,17726,True,False
202133,2021-08-17,398,SC,Presidente Nereu,4214102,city,128,5606.65791,0,4,0,0.0312,2283,True,False
202133,2021-08-17,414,SC,Princesa,4214151,city,462,15730.33708,0,10,0,0.0216,2937,True,False
202133,2021-08-17,457,SC,Quilombo,4214201,city,1639,16675.14498,0,40,0,0.0244,9829,True,False
202133,2021-08-17,522,SC,Rancho Queimado,4214300,city,483,16730.16973,0,2,0,0.0041,2887,True,False
202133,2021-08-17,425,SC,Rio das Antas,4214409,city,686,11060.94808,0,11,0,0.016,6202,True,False
202133,2021-08-17,426,SC,Rio do Campo,4214508,city,591,10013.55473,1,8,0,0.0135,5902,True,False
202133,2021-08-17,465,SC,Rio do Oeste,4214607,city,871,11582.44681,0,14,0,0.0161,7520,True,False
202133,2021-08-17,420,SC,Rio dos Cedros,4214706,city,981,8307.92683,0,26,0,0.0265,11808,True,False
202133,2021-08-17,492,SC,Rio do Sul,4214805,city,9346,12979.47393,3,135,1,0.0144,72006,True,False
202133,2021-08-17,473,SC,Rio Fortuna,4214904,city,804,17402.5974,0,10,0,0.0124,4620,True,False
202133,2021-08-17,496,SC,Rio Negrinho,4215000,city,5783,13608.65984,12,123,0,0.0213,42495,True,False
202133,2021-08-17,496,SC,Rio Rufino,4215059,city,228,9182.4406,0,5,0,0.0219,2483,True,False
202133,2021-08-17,451,SC,Riqueza,4215075,city,578,12672.6595,-1,16,0,0.0277,4561,True,False
202133,2021-08-17,470,SC,Rodeio,4215109,city,1567,13508.62069,-1,27,0,0.0172,11600,True,False
202133,2021-08-17,435,SC,Romelândia,4215208,city,395,8432.96328,1,8,0,0.0203,4684,True,False
202133,2021-08-17,482,SC,Salete,4215307,city,860,11228.61992,1,9,0,0.0105,7659,True,False
202133,2021-08-17,440,SC,Saltinho,4215356,city,243,6473.09536,0,5,0,0.0206,3754,True,False
202133,2021-08-17,450,SC,Salto Veloso,4215406,city,704,14802.35492,0,8,0,0.0114,4756,True,False
202133,2021-08-17,498,SC,Sangão,4215455,city,1893,14668.73305,0,13,0,0.0069,12905,True,False
202133,2021-08-17,494,SC,Santa Cecília,4215505,city,1417,8375.69453,7,30,0,0.0212,16918,True,False
202133,2021-08-17,477,SC,Santa Helena,4215554,city,209,9500.0,0,4,0,0.0191,2200,True,False
202133,2021-08-17,498,SC,Santa Rosa de Lima,4215604,city,317,14764.78808,0,5,0,0.0158,2147,True,False
202133,2021-08-17,490,SC,Santa Rosa do Sul,4215653,city,1224,14609.69205,1,25,0,0.0204,8378,True,False
202133,2021-08-17,445,SC,Santa Terezinha,4215679,city,509,5801.89217,6,4,0,0.0079,8773,True,False
202133,2021-08-17,436,SC,Santa Terezinha do Progresso,4215687,city,325,13701.51771,0,3,0,0.0092,2372,True,False
202133,2021-08-17,447,SC,Santiago do Sul,4215695,city,145,11740.89069,0,2,0,0.0138,1235,True,False
202133,2021-08-17,499,SC,Santo Amaro da Imperatriz,4215703,city,3772,15997.28572,3,74,0,0.0196,23579,True,False
202133,2021-08-17,497,SC,São Bento do Sul,4215802,city,10937,12803.64313,32,174,0,0.0159,85421,True,False
202133,2021-08-17,476,SC,São Bernardino,4215752,city,374,16353.30127,0,4,0,0.0107,2287,True,False
202133,2021-08-17,418,SC,São Bonifácio,4215901,city,457,16240.22743,0,7,0,0.0153,2814,True,False
202133,2021-08-17,467,SC,São Carlos,4216008,city,934,8215.32237,2,19,0,0.0203,11369,True,False
202133,2021-08-17,421,SC,São Cristóvão do Sul,4216057,city,267,4769.56056,0,16,0,0.0599,5598,True,False
202133,2021-08-17,500,SC,São Domingos,4216107,city,1262,13377.14649,0,22,0,0.0174,9434,True,False
202133,2021-08-17,508,SC,São Francisco do Sul,4216206,city,7314,13608.45458,14,150,0,0.0205,53746,True,False
202133,2021-08-17,455,SC,São João Batista,4216305,city,4958,12850.21901,4,92,0,0.0186,38583,True,False
202133,2021-08-17,475,SC,São João do Itaperiú,4216354,city,653,17371.64139,2,13,0,0.0199,3759,True,False
202133,2021-08-17,445,SC,São João do Oeste,4216255,city,641,10012.49609,3,9,0,0.014,6402,True,False
202133,2021-08-17,452,SC,São João do Sul,4216404,city,1033,14121.66781,1,13,0,0.0126,7315,True,False
202133,2021-08-17,452,SC,São Joaquim,4216503,city,3153,11617.96676,11,79,0,0.0251,27139,True,False
202133,2021-08-17,517,SC,São José,4216602,city,34766,13896.33905,28,584,1,0.0168,250181,True,False
202133,2021-08-17,453,SC,São José do Cedro,4216701,city,1985,14363.24168,5,26,0,0.0131,13820,True,False
202133,2021-08-17,424,SC,São José do Cerrito,4216800,city,737,9017.49664,0,13,0,0.0176,8173,True,False
202133,2021-08-17,509,SC,São Lourenço do Oeste,4216909,city,1399,5759.33473,1,61,1,0.0436,24291,True,False
202133,2021-08-17,511,SC,São Ludgero,4217006,city,3095,22673.99267,-4,35,0,0.0113,13650,True,False
202133,2021-08-17,476,SC,São Martinho,4217105,city,748,23588.77326,0,15,0,0.0201,3171,True,False
202133,2021-08-17,440,SC,São Miguel da Boa Vista,4217154,city,287,15882.67847,0,7,0,0.0244,1807,True,False
202133,2021-08-17,471,SC,São Miguel do Oeste,4217204,city,5646,13815.20994,10,70,1,0.0124,40868,True,False
202133,2021-08-17,511,SC,São Pedro de Alcântara,4217253,city,756,12737.99495,0,11,0,0.0146,5935,True,False
202133,2021-08-17,443,SC,Saudades,4217303,city,965,9836.90112,1,11,0,0.0114,9810,True,False
202133,2021-08-17,496,SC,Schroeder,4217402,city,3630,16506.75276,20,37,0,0.0102,21991,True,False
202133,2021-08-17,480,SC,Seara,4217501,city,3048,17341.82977,4,35,0,0.0115,17576,True,False
202133,2021-08-17,468,SC,Serra Alta,4217550,city,311,9551.59705,0,6,0,0.0193,3256,True,False
202133,2021-08-17,510,SC,Siderópolis,4217600,city,1406,9977.29208,1,48,0,0.0341,14092,True,False
202133,2021-08-17,501,SC,Sombrio,4217709,city,3836,12481.6972,5,81,0,0.0211,30733,True,False
202133,2021-08-17,428,SC,Sul Brasil,4217758,city,603,24886.50433,0,7,0,0.0116,2423,True,False
202133,2021-08-17,477,SC,Taió,4217808,city,2268,12268.74391,0,22,0,0.0097,18486,True,False
202133,2021-08-17,497,SC,Tangará,4217907,city,1437,16589.70215,0,32,0,0.0223,8662,True,False
202133,2021-08-17,477,SC,Tigrinhos,4217956,city,373,23038.91291,0,2,0,0.0054,1619,True,False
202133,2021-08-17,512,SC,Tijucas,4218004,city,6731,17190.65253,5,85,0,0.0126,39155,True,False
202133,2021-08-17,510,SC,Timbé do Sul,4218103,city,931,17424.66779,1,17,0,0.0183,5343,True,False
202133,2021-08-17,499,SC,Timbó,4218202,city,7413,16481.75734,11,88,0,0.0119,44977,True,False
202133,2021-08-17,423,SC,Timbó Grande,4218251,city,791,9960.9621,0,17,0,0.0215,7941,True,False
202133,2021-08-17,477,SC,Três Barras,4218301,city,2221,11468.55313,1,68,1,0.0306,19366,True,False
202133,2021-08-17,459,SC,Treviso,4218350,city,870,21936.45991,0,12,0,0.0138,3966,True,False
202133,2021-08-17,492,SC,Treze de Maio,4218400,city,1195,16847.59622,0,13,0,0.0109,7093,True,False
202133,2021-08-17,469,SC,Treze Tílias,4218509,city,962,12038.54336,1,12,0,0.0125,7991,True,False
202133,2021-08-17,470,SC,Trombudo Central,4218608,city,1272,17110.57304,0,25,0,0.0197,7434,True,False
202133,2021-08-17,518,SC,Tubarão,4218707,city,20918,19655.71029,29,436,0,0.0208,106422,True,False
202133,2021-08-17,479,SC,Tunápolis,4218756,city,1166,25767.9558,2,10,0,0.0086,4525,True,False
202133,2021-08-17,479,SC,Turvo,4218806,city,2135,16435.71978,0,29,0,0.0136,12990,True,False
202133,2021-08-17,446,SC,União do Oeste,4218855,city,359,14883.91376,0,12,0,0.0334,2412,True,False
202133,2021-08-17,448,SC,Urubici,4218905,city,729,6466.77903,0,25,0,0.0343,11273,True,False
202133,2021-08-17,370,SC,Urupema,4218954,city,285,11590.07727,0,3,0,0.0105,2459,True,False
202133,2021-08-17,508,SC,Urussanga,4219002,city,4012,18796.85157,1,70,0,0.0174,21344,True,False
202133,2021-08-17,448,SC,Vargeão,4219101,city,364,10193.22319,0,7,0,0.0192,3571,True,False
202133,2021-08-17,461,SC,Vargem,4219150,city,524,21546.05263,0,4,1,0.0076,2432,True,False
202133,2021-08-17,482,SC,Vargem Bonita,4219176,city,801,17995.95596,0,8,0,0.01,4451,True,False
202133,2021-08-17,496,SC,Vidal Ramos,4219200,city,665,10507.18913,1,11,0,0.0165,6329,True,False
202133,2021-08-17,499,SC,Videira,4219309,city,11342,21156.50065,31,123,0,0.0108,53610,True,False
202133,2021-08-17,413,SC,Vitor Meireles,4219358,city,499,10095.08396,1,8,1,0.016,4943,True,False
202133,2021-08-17,412,SC,Witmarsum,4219408,city,406,10155.07754,1,5,0,0.0123,3998,True,False
202133,2021-08-17,469,SC,Xanxerê,4219507,city,10080,19518.99617,39,172,0,0.0171,51642,True,False
202133,2021-08-17,479,SC,Xavantina,4219606,city,423,10837.81706,1,5,0,0.0118,3903,True,False
202133,2021-08-17,486,SC,Xaxim,4219705,city,4199,14487.80319,10,109,0,0.026,28983,True,False
202133,2021-08-17,477,SC,Zortéa,4219853,city,852,25073.57269,-2,12,0,0.0141,3398,True,False
202133,2021-08-17,524,SC,,42,state,1136726,15673.57031,2030,18405,40,0.0162,7252502,True,False
202133,2021-08-17,522,SE,,28,state,276891,11941.02005,17,5951,2,0.0215,2318822,True,False
202133,2021-08-17,540,SP,,35,state,4179148,9028.3176,8607,143135,526,0.0342,46289333,True,False
202133,2021-08-16,470,AM,Alvarães,1300029,city,2902,17891.49199,0,46,0,0.0159,16220,True,False
202133,2021-08-16,480,AM,Amaturá,1300060,city,2380,20279.48194,0,18,0,0.0076,11736,True,False
202133,2021-08-16,490,AM,Anamã,1300086,city,1947,13950.98882,0,10,0,0.0051,13956,True,False
202133,2021-08-16,506,AM,Anori,1300102,city,1911,8897.89077,0,33,0,0.0173,21477,True,False
202133,2021-08-16,466,AM,Apuí,1300144,city,1470,6574.53374,0,31,0,0.0211,22359,True,False
202133,2021-08-16,474,AM,Atalaia do Norte,1300201,city,2825,13849.397,0,10,0,0.0035,20398,True,False
202133,2021-08-16,484,AM,Autazes,1300300,city,2894,7182.9238,1,95,0,0.0328,40290,True,False
202133,2021-08-16,482,AM,Barcelos,1300409,city,4470,16173.38447,0,60,0,0.0134,27638,True,False
202133,2021-08-16,472,AM,Barreirinha,1300508,city,2437,7502.38586,0,63,0,0.0259,32483,True,False
202133,2021-08-16,482,AM,Benjamin Constant,1300607,city,2711,6170.47912,0,87,0,0.0321,43935,True,False
202133,2021-08-16,483,AM,Beruri,1300631,city,2294,11416.91136,0,34,0,0.0148,20093,True,False
202133,2021-08-16,471,AM,Boa Vista do Ramos,1300680,city,983,5008.66198,0,12,0,0.0122,19626,True,False
202133,2021-08-16,509,AM,Boca do Acre,1300706,city,2669,7706.07767,0,27,0,0.0101,34635,True,False
202133,2021-08-16,477,AM,Borba,1300805,city,2461,5894.89317,0,69,0,0.028,41748,True,False
202133,2021-08-16,480,AM,Caapiranga,1300839,city,688,5179.55281,1,22,0,0.032,13283,True,False
202133,2021-08-16,485,AM,Canutama,1300904,city,1418,8970.70918,4,8,0,0.0056,15807,True,False
202133,2021-08-16,488,AM,Carauari,1301001,city,6724,23586.36172,0,56,0,0.0083,28508,True,False
202133,2021-08-16,493,AM,Careiro,1301100,city,4478,11677.2713,5,85,0,0.019,38348,True,False
202133,2021-08-16,504,AM,Careiro da Várzea,1301159,city,1020,3306.74966,0,25,0,0.0245,30846,True,False
202133,2021-08-16,487,AM,Coari,1301209,city,9530,11093.00431,1,230,0,0.0241,85910,True,False
202133,2021-08-16,480,AM,Codajás,1301308,city,2630,9016.73066,0,25,0,0.0095,29168,True,False
202133,2021-08-16,473,AM,Eirunepé,1301407,city,4205,11778.71148,0,33,0,0.0078,35700,True,False
202133,2021-08-16,446,AM,Envira,1301506,city,2699,13234.93356,0,11,0,0.0041,20393,True,False
202133,2021-08-16,480,AM,Fonte Boa,1301605,city,1599,9403.11673,0,39,0,0.0244,17005,True,False
202133,2021-08-16,460,AM,Guajará,1301654,city,1692,9989.9628,1,28,0,0.0165,16937,True,False
202133,2021-08-16,478,AM,Humaitá,1301704,city,8058,14352.3796,0,150,0,0.0186,56144,True,False
202133,2021-08-16,446,AM,Ipixuna,1301803,city,5491,18041.1355,0,19,0,0.0035,30436,True,False
202133,2021-08-16,499,AM,Iranduba,1301852,city,8947,18255.08559,13,166,0,0.0186,49011,True,False
202133,2021-08-16,506,AM,Itacoatiara,1301902,city,10123,9856.76868,17,315,0,0.0311,102701,True,False
202133,2021-08-16,461,AM,Itamarati,1301951,city,965,12349.62887,0,9,0,0.0093,7814,True,False
202133,2021-08-16,478,AM,Itapiranga,1302009,city,3097,33553.62947,0,43,0,0.0139,9230,True,False
202133,2021-08-16,463,AM,Japurá,1302108,city,1048,46557.08574,0,10,0,0.0095,2251,True,False
202133,2021-08-16,485,AM,Juruá,1302207,city,985,6520.58785,0,15,0,0.0152,15106,True,False
202133,2021-08-16,498,AM,Jutaí,1302306,city,2888,20797.92597,0,35,0,0.0121,13886,True,False
202133,2021-08-16,490,AM,Lábrea,1302405,city,7018,14969.49789,0,80,0,0.0114,46882,True,False
202133,2021-08-16,508,AM,Manacapuru,1302504,city,9591,9736.85813,3,396,1,0.0413,98502,True,False
202133,2021-08-16,481,AM,Manaquiri,1302553,city,1818,5500.92287,0,53,1,0.0292,33049,True,False
202133,2021-08-16,522,AM,Manaus,1302603,city,201047,9057.88483,112,9393,0,0.0467,2219580,True,False
202133,2021-08-16,496,AM,Manicoré,1302702,city,4694,8295.77788,0,103,0,0.0219,56583,True,False
202133,2021-08-16,482,AM,Maraã,1302801,city,2495,13662.99765,0,23,0,0.0092,18261,True,False
202133,2021-08-16,494,AM,Maués,1302900,city,4914,7555.35055,0,129,0,0.0263,65040,True,False
202133,2021-08-16,481,AM,Nhamundá,1303007,city,1883,8781.42051,0,36,0,0.0191,21443,True,False
202133,2021-08-16,482,AM,Nova Olinda do Norte,1303106,city,2633,6924.20975,0,68,0,0.0258,38026,True,False
